Stop Name,Mode,Day Of Week,Line Id,Avg. Delay Seconds
DELTA,M,Wednesday,5,78.976833977
DELTA,M,Thursday,5,75.572443182
DELTA,M,Friday,5,69.257301808
DEMEY,B,Sunday,72,89.615384615
DEMEY,B,Sunday,41,282.206422018
DEMEY,B,Monday,72,146.186046512
DEMEY,B,Monday,41,125.799438990
DEMEY,B,Tuesday,72,135.148148148
DEMEY,B,Tuesday,41,126.582822086
DEMEY,B,Wednesday,72,90.352941176
DEMEY,B,Wednesday,41,135.985169492
DEMEY,B,Thursday,72,73.755102041
DEMEY,B,Thursday,41,121.201634877
DEMEY,B,Friday,72,92.102040816
DEMEY,B,Friday,41,138.271028037
DEMEY,B,Saturday,72,174.3875
DEMEY,B,Saturday,41,207.306282723
DEMEY,M,Sunday,5,163.369426752
DEMEY,M,Monday,5,71.904761905
DEMEY,M,Tuesday,5,74.416462918
DEMEY,M,Wednesday,5,77.408751334
DEMEY,M,Thursday,5,77.078904992
DEMEY,M,Friday,5,72.523584906
DEMINEURS,B,Sunday,14,194.594132029
DEMINEURS,B,Monday,14,152.461994077
DEMINEURS,B,Tuesday,14,145.534079349
DEMINEURS,B,Wednesday,14,127.280386740
DEMINEURS,B,Thursday,14,129.750572082
DEMINEURS,B,Friday,14,127.782881002
DEMINEURS,B,Saturday,14,214.426804124
DEMINEURS,T,Sunday,51,123.164146868
DEMINEURS,T,Monday,51,95.892388451
DEMINEURS,T,Tuesday,51,107.951526032
DEMINEURS,T,Wednesday,51,90.027577938
DEMINEURS,T,Thursday,51,92.827217125
DEMINEURS,T,Friday,51,84.613814757
DEMINEURS,T,Saturday,51,153.212475634
DEMOLDER,T,Sunday,7,191.815614618
DEMOLDER,T,Monday,7,81.662420382
DEMOLDER,T,Tuesday,7,75.966452534
DEMOLDER,T,Wednesday,7,67.019367992
DEMOLDER,T,Thursday,7,70.254571027
DEMOLDER,T,Friday,7,66.247800587
DEMOLDER,T,Saturday,7,149.094879518
DEPORTES,B,Sunday,28,227.981818182
DEPORTES,B,Monday,28,101.228047182
DEPORTES,B,Tuesday,28,130.571428571
DEPORTES,B,Wednesday,28,103.730158730
DEPORTES,B,Thursday,28,121.475446429
DEPORTES,B,Friday,28,100.936619718
DEPORTES,B,Saturday,28,241.478260870
DESTOUVELLES,B,Sunday,58,225.436781609
DESTOUVELLES,B,Monday,58,112.647567568
DESTOUVELLES,B,Tuesday,58,117.215306122
DESTOUVELLES,B,Wednesday,58,98.633199465
DESTOUVELLES,B,Thursday,58,93.384803922
DESTOUVELLES,B,Friday,58,102.805869074
DESTOUVELLES,B,Saturday,58,217.298479087
DEUTSCHE SCHULE,B,Monday,77,218.699029126
DEUTSCHE SCHULE,B,Tuesday,77,195.663265306
DEUTSCHE SCHULE,B,Wednesday,77,148.795918367
DEUTSCHE SCHULE,B,Thursday,77,213.279069767
DEUTSCHE SCHULE,B,Friday,77,240.844444444
DEUX CHAUSSEES,B,Sunday,34,195.492682927
DEUX CHAUSSEES,B,Monday,34,142.488111888
DEUX CHAUSSEES,B,Tuesday,34,147.790760870
DEUX CHAUSSEES,B,Wednesday,34,127
DEUX CHAUSSEES,B,Thursday,34,126.226299694
DEUX CHAUSSEES,B,Friday,34,121.519637462
DEUX CHAUSSEES,B,Saturday,34,176.525059666
DEUX GARES,B,Sunday,78,161.172131148
DEUX GARES,B,Monday,78,83.281065089
DEUX GARES,B,Tuesday,78,93.945512821
DEUX GARES,B,Wednesday,78,92.09375
DEUX GARES,B,Thursday,78,76.252941176
DEUX GARES,B,Friday,78,82.418181818
DEUX GARES,B,Saturday,78,155.226027397
DIABLOTINS,B,Sunday,80,258.880952381
DIABLOTINS,B,Sunday,66,227.589189189
DIABLOTINS,B,Sunday,63,218.844594595
DIABLOTINS,B,Monday,80,97.730999146
DIABLOTINS,B,Monday,66,110.267368421
DIABLOTINS,B,Monday,63,117.894308943
DIABLOTINS,B,Tuesday,80,116.406401552
DIABLOTINS,B,Tuesday,66,109.389162562
DIABLOTINS,B,Tuesday,63,140.699481865
DIABLOTINS,B,Wednesday,80,112.701960784
DIABLOTINS,B,Wednesday,66,102.100628931
DIABLOTINS,B,Wednesday,63,105.426966292
DIABLOTINS,B,Thursday,80,108.911275416
DIABLOTINS,B,Thursday,66,105.178403756
DIABLOTINS,B,Thursday,63,137.78125
DIABLOTINS,B,Friday,80,113.418650794
DIABLOTINS,B,Friday,66,81.16
DIABLOTINS,B,Friday,63,126.153409091
DIABLOTINS,B,Saturday,80,227.440313112
DIABLOTINS,B,Saturday,66,208.356275304
DIABLOTINS,B,Saturday,63,192.465240642
DIABOLO,B,Sunday,17,253.147651007
DIABOLO,B,Monday,17,134.855654762
DIABOLO,B,Tuesday,17,152.355395683
DIABOLO,B,Wednesday,17,136.845878136
DIABOLO,B,Thursday,17,144.565714286
DIABOLO,B,Friday,17,117.272131148
DIABOLO,B,Saturday,17,175.502512563
DIAMANT,B,Sunday,79,255.075664622
DIAMANT,B,Sunday,29,223.078525641
DIAMANT,B,Sunday,28,232.337320574
DIAMANT,B,Sunday,21,206.836140888
DIAMANT,B,Monday,79,140.440559441
DIAMANT,B,Monday,29,113.654145996
DIAMANT,B,Monday,28,136.517482517
DIAMANT,B,Monday,21,161.152447552
DIAMANT,B,Tuesday,79,137.019589552
DIAMANT,B,Tuesday,29,117.104797048
DIAMANT,B,Tuesday,28,129.112688554
DIAMANT,B,Tuesday,21,163.812365205
DIAMANT,B,Wednesday,79,128.325385694
DIAMANT,B,Wednesday,29,115.272455090
DIAMANT,B,Wednesday,28,134.452229299
DIAMANT,B,Wednesday,21,153.017690875
DIAMANT,B,Thursday,79,135.600806452
DIAMANT,B,Thursday,29,97.352850539
DIAMANT,B,Thursday,28,128.991869919
DIAMANT,B,Thursday,21,151.082975680
DIAMANT,B,Friday,79,132.702429150
DIAMANT,B,Friday,29,105.325320513
DIAMANT,B,Friday,28,123.901768173
DIAMANT,B,Friday,21,147.870342772
DIAMANT,B,Saturday,79,206.818318318
DIAMANT,B,Saturday,29,200.511659808
DIAMANT,B,Saturday,28,253.557522124
DIAMANT,B,Saturday,21,180.104238259
DIAMANT,T,Sunday,7,194.576543210
DIAMANT,T,Monday,7,83.121527778
DIAMANT,T,Tuesday,25,73.714285714
DIAMANT,T,Tuesday,7,82.205616851
DIAMANT,T,Wednesday,7,71.271034996
DIAMANT,T,Thursday,25,389.285714286
DIAMANT,T,Thursday,7,71.407701019
DIAMANT,T,Friday,25,65.75
DIAMANT,T,Friday,7,68.927906977
DIAMANT,T,Saturday,25,44.333333333
DIAMANT,T,Saturday,7,145.817180617
DIEGEMSTRAAT,B,Sunday,58,254.655263158
DIEGEMSTRAAT,B,Monday,58,138.588859416
DIEGEMSTRAAT,B,Tuesday,58,139.178807947
DIEGEMSTRAAT,B,Wednesday,58,122.695652174
DIEGEMSTRAAT,B,Thursday,58,147.497252747
DIEGEMSTRAAT,B,Friday,58,127.022082019
DIEGEMSTRAAT,B,Saturday,58,210.454293629
DIELEGHEM,B,Sunday,13,197.456928839
DIELEGHEM,B,Monday,13,137.926289926
DIELEGHEM,B,Tuesday,13,152.343659245
DIELEGHEM,B,Wednesday,13,133.219298246
DIELEGHEM,B,Thursday,13,140.682389937
DIELEGHEM,B,Friday,13,128.526315789
DIELEGHEM,B,Saturday,13,183.735694823
DIEUDONNE LEFEVRE,B,Sunday,88,206.180522565
DIEUDONNE LEFEVRE,B,Sunday,86,179.667910448
DIEUDONNE LEFEVRE,B,Monday,88,142.173913043
DIEUDONNE LEFEVRE,B,Monday,86,155.264788732
DIEUDONNE LEFEVRE,B,Tuesday,88,139.166848419
DIEUDONNE LEFEVRE,B,Tuesday,86,175.247048138
DIEUDONNE LEFEVRE,B,Wednesday,88,132.491255962
DIEUDONNE LEFEVRE,B,Wednesday,86,171.468428781
DIEUDONNE LEFEVRE,B,Thursday,88,119.963350785
DIEUDONNE LEFEVRE,B,Thursday,86,180.377011494
DIEUDONNE LEFEVRE,B,Friday,88,132.731301939
DIEUDONNE LEFEVRE,B,Friday,86,153.983720930
DIEUDONNE LEFEVRE,B,Saturday,88,181.417910448
DIEUDONNE LEFEVRE,B,Saturday,86,180.857361963
DIEWEG,T,Sunday,97,233.885732323
DIEWEG,T,Sunday,92,230.862359551
DIEWEG,T,Monday,97,124.740957447
DIEWEG,T,Monday,92,98.607445008
DIEWEG,T,Tuesday,97,112.882205514
DIEWEG,T,Tuesday,92,98.358208955
DIEWEG,T,Wednesday,97,86.044943820
DIEWEG,T,Wednesday,92,76.201511335
DIEWEG,T,Thursday,97,89.499562555
DIEWEG,T,Thursday,92,77.923312883
DIEWEG,T,Friday,97,78.329365079
DIEWEG,T,Friday,92,62.400709220
DIEWEG,T,Saturday,97,238.690281562
DIEWEG,T,Saturday,92,178.761160714
DIGUE DU CANAL,B,Sunday,78,179.477876106
DIGUE DU CANAL,B,Sunday,74,225.459401709
DIGUE DU CANAL,B,Sunday,49,196.462121212
DIGUE DU CANAL,B,Monday,78,140.498257840
DIGUE DU CANAL,B,Monday,74,159.809798271
DIGUE DU CANAL,B,Monday,49,78.075663467
DIGUE DU CANAL,B,Tuesday,78,129.695167286
DIGUE DU CANAL,B,Tuesday,74,153.910919540
DIGUE DU CANAL,B,Tuesday,49,90.925842697
DIGUE DU CANAL,B,Wednesday,78,125.357512953
DIGUE DU CANAL,B,Wednesday,74,127.454014599
DIGUE DU CANAL,B,Wednesday,49,81.790733591
DIGUE DU CANAL,B,Thursday,78,118.794701987
DIGUE DU CANAL,B,Thursday,74,128.030905077
DIGUE DU CANAL,B,Thursday,49,85.833939394
DIGUE DU CANAL,B,Friday,78,126.417910448
DIGUE DU CANAL,B,Friday,74,138.016129032
DIGUE DU CANAL,B,Friday,49,73.965706447
DIGUE DU CANAL,B,Saturday,78,142.270833333
DIGUE DU CANAL,B,Saturday,74,180.240150094
DIGUE DU CANAL,B,Saturday,49,174.312834225
DIRECTOIRE,B,Sunday,37,254.554865424
DIRECTOIRE,B,Monday,37,172.998944034
DIRECTOIRE,B,Tuesday,37,168.644370123
DIRECTOIRE,B,Wednesday,37,155.209790210
DIRECTOIRE,B,Thursday,37,141.592941176
DIRECTOIRE,B,Friday,37,158.237209302
DIRECTOIRE,B,Saturday,37,241.077625571
DIVIN SAUVEUR,B,Sunday,79,253.529197080
DIVIN SAUVEUR,B,Sunday,21,206.641577061
DIVIN SAUVEUR,B,Monday,79,135.074198988
DIVIN SAUVEUR,B,Monday,21,160.048780488
DIVIN SAUVEUR,B,Tuesday,79,149.528301887
DIVIN SAUVEUR,B,Tuesday,21,161.876146789
DIVIN SAUVEUR,B,Wednesday,79,131.898263027
DIVIN SAUVEUR,B,Wednesday,21,157.395256917
DIVIN SAUVEUR,B,Thursday,79,127.742971888
DIVIN SAUVEUR,B,Thursday,21,163.697508897
DIVIN SAUVEUR,B,Friday,79,129.458333333
DIVIN SAUVEUR,B,Friday,21,133.227272727
DIVIN SAUVEUR,B,Saturday,79,214.596899225
DIVIN SAUVEUR,B,Saturday,21,168.119170984
DOCKS BRUXSEL,B,Sunday,58,249.625
DOCKS BRUXSEL,B,Sunday,56,247.330693069
DOCKS BRUXSEL,B,Monday,58,150.144322344
DOCKS BRUXSEL,B,Monday,56,160.666932271
DOCKS BRUXSEL,B,Tuesday,58,150.098326360
DOCKS BRUXSEL,B,Tuesday,56,160.501169135
DOCKS BRUXSEL,B,Wednesday,58,136.126304802
DOCKS BRUXSEL,B,Wednesday,56,151.497652582
DOCKS BRUXSEL,B,Thursday,58,128.122516556
DOCKS BRUXSEL,B,Thursday,56,143.470019342
DOCKS BRUXSEL,B,Friday,58,124.555932203
DOCKS BRUXSEL,B,Friday,56,141.453767123
DOCKS BRUXSEL,B,Saturday,58,222.671988389
DOCKS BRUXSEL,B,Saturday,56,249.469733656
DOCKS BRUXSEL,T,Sunday,7,186.010227273
DOCKS BRUXSEL,T,Sunday,3,151.713532513
DOCKS BRUXSEL,T,Monday,7,84.480048368
DOCKS BRUXSEL,T,Monday,3,84.888080073
DOCKS BRUXSEL,T,Tuesday,7,82.425717853
DOCKS BRUXSEL,T,Tuesday,3,89.031545741
DOCKS BRUXSEL,T,Wednesday,7,68.428814521
DOCKS BRUXSEL,T,Wednesday,3,75.798418972
DOCKS BRUXSEL,T,Thursday,7,73.08
DOCKS BRUXSEL,T,Thursday,3,76.243243243
DOCKS BRUXSEL,T,Friday,7,70.002098636
DOCKS BRUXSEL,T,Friday,3,65.624633431
DOCKS BRUXSEL,T,Saturday,7,164.836065574
DOCKS BRUXSEL,T,Saturday,3,132.154894672
DOMAINE,B,Sunday,48,200.721461187
DOMAINE,B,Monday,48,97.459615385
DOMAINE,B,Tuesday,48,98.626078619
DOMAINE,B,Wednesday,48,94.009626955
DOMAINE,B,Thursday,48,87.765249538
DOMAINE,B,Friday,48,95.766990291
DOMAINE,B,Saturday,48,181.834296724
DON BOSCO,B,Sunday,28,222.897540984
DON BOSCO,B,Monday,28,102.228
DON BOSCO,B,Tuesday,28,136.714824121
DON BOSCO,B,Wednesday,28,113.139966273
DON BOSCO,B,Thursday,28,114.875634518
DON BOSCO,B,Friday,28,104.537037037
DON BOSCO,B,Saturday,28,252.316666667
DORENT,B,Monday,98,226.968796434
DORENT,B,Tuesday,98,219.569587629
DORENT,B,Wednesday,98,194.408264463
DORENT,B,Thursday,98,180.337950139
DORENT,B,Friday,98,176.392330383
DORENT,B,Saturday,98,185.086956522
DOUVRES,B,Sunday,46,223.144230769
DOUVRES,B,Monday,46,67.271892655
DOUVRES,B,Tuesday,46,82.089347079
DOUVRES,B,Wednesday,46,76.745604964
DOUVRES,B,Thursday,46,75.558981233
DOUVRES,B,Friday,46,68.250351617
DOUVRES,B,Saturday,46,211.911409396
DOUVRES,T,Sunday,81,183.155882353
DOUVRES,T,Monday,81,89.862367661
DOUVRES,T,Tuesday,81,88.449416342
DOUVRES,T,Wednesday,81,83.65
DOUVRES,T,Thursday,81,79.895408163
DOUVRES,T,Friday,81,80.696236559
DOUVRES,T,Saturday,81,143.286343612
DREVE DE NIVELLES,B,Sunday,36,218.623417722
DREVE DE NIVELLES,B,Monday,36,142.590144231
DREVE DE NIVELLES,B,Tuesday,36,147.175460123
DREVE DE NIVELLES,B,Wednesday,36,133.197204969
DREVE DE NIVELLES,B,Thursday,36,126.512886598
DREVE DE NIVELLES,B,Friday,36,125.101876676
DREVE DE NIVELLES,B,Saturday,36,223.796954315
DREVE DES BRULES,T,Sunday,44,248.829608939
DREVE DES BRULES,T,Monday,44,103.108644860
DREVE DES BRULES,T,Tuesday,44,107.887445887
DREVE DES BRULES,T,Wednesday,44,95.956862745
DREVE DES BRULES,T,Thursday,44,113.960905350
DREVE DES BRULES,T,Friday,44,93.618181818
DREVE DES BRULES,T,Saturday,44,174.453658537
DRIES,B,Sunday,41,303.463054187
DRIES,B,Monday,41,115.227272727
DRIES,B,Tuesday,41,113.833333333
DRIES,B,Wednesday,41,141.876777251
DRIES,B,Thursday,41,129.951351351
DRIES,B,Friday,41,130.012658228
DRIES,B,Saturday,41,230.915697674
DROGENBOS,T,Sunday,82,203.108072917
DROGENBOS,T,Monday,82,113.360362401
DROGENBOS,T,Tuesday,82,129.370303468
DROGENBOS,T,Wednesday,82,127.641921397
DROGENBOS,T,Thursday,82,113.130653266
DROGENBOS,T,Friday,82,113.341692790
DROGENBOS,T,Saturday,82,183.195508587
DROGENBOS-SHOP.,B,Monday,98,219.198380567
DROGENBOS-SHOP.,B,Tuesday,98,180.593114241
DROGENBOS-SHOP.,B,Wednesday,98,169.696
DROGENBOS-SHOP.,B,Thursday,98,183.673267327
DROGENBOS-SHOP.,B,Friday,98,151.617328520
DROGENBOS-SHOP.,B,Saturday,98,213.661073826
DROSSART,B,Sunday,60,249.307277628
DROSSART,B,Monday,60,144.321902655
DROSSART,B,Tuesday,60,134.975972540
DROSSART,B,Wednesday,60,135.032310178
DROSSART,B,Thursday,60,124.125827815
DROSSART,B,Friday,60,128.426829268
DROSSART,B,Saturday,60,245.959349593
DUBOIS,B,Sunday,87,227.829670330
DUBOIS,B,Sunday,86,184.145408163
DUBOIS,B,Monday,87,94.795806746
DUBOIS,B,Monday,86,120.950248756
DUBOIS,B,Tuesday,87,106.498949580
DUBOIS,B,Tuesday,86,137.360413589
DUBOIS,B,Wednesday,87,101.651639344
DUBOIS,B,Wednesday,86,118.813524590
DUBOIS,B,Thursday,87,88.057943925
DUBOIS,B,Thursday,86,116.208877285
DUBOIS,B,Friday,87,97.199211045
DUBOIS,B,Friday,86,117.228571429
DUBOIS,B,Saturday,87,225.560975610
DUBOIS,B,Saturday,86,152.622685185
DUCHESSE BRABANT,B,Sunday,89,205.993710692
DUCHESSE BRABANT,B,Sunday,86,201.396551724
DUCHESSE BRABANT,B,Monday,89,112.073972603
DUCHESSE BRABANT,B,Monday,86,153.860810811
DUCHESSE BRABANT,B,Tuesday,89,112.593851133
DUCHESSE BRABANT,B,Tuesday,86,165.710625471
DUCHESSE BRABANT,B,Wednesday,89,113.482532751
DUCHESSE BRABANT,B,Wednesday,86,164.177401130
DUCHESSE BRABANT,B,Thursday,89,113.147157191
DUCHESSE BRABANT,B,Thursday,86,172.717206133
DUCHESSE BRABANT,B,Friday,89,94.898373984
DUCHESSE BRABANT,B,Friday,86,154.003490401
DUCHESSE BRABANT,B,Saturday,89,198.477528090
DUCHESSE BRABANT,B,Saturday,86,198.374288965
DUCHESSE BRABANT,T,Sunday,82,197.444121916
DUCHESSE BRABANT,T,Monday,82,88.925139100
DUCHESSE BRABANT,T,Tuesday,82,99.801540284
DUCHESSE BRABANT,T,Wednesday,82,98.421831637
DUCHESSE BRABANT,T,Thursday,82,108.903571429
DUCHESSE BRABANT,T,Friday,82,98.573388203
DUCHESSE BRABANT,T,Saturday,82,165.612104539
DUDEN,B,Sunday,54,264.996363636
DUDEN,B,Sunday,48,221.067567568
DUDEN,B,Monday,54,102.727157360
DUDEN,B,Monday,48,96.340768278
DUDEN,B,Tuesday,54,122.699748744
DUDEN,B,Tuesday,48,94.848668281
DUDEN,B,Wednesday,54,109.872340426
DUDEN,B,Wednesday,48,91.416666667
DUDEN,B,Thursday,54,120.814345992
DUDEN,B,Thursday,48,88.658227848
DUDEN,B,Friday,54,109.155172414
DUDEN,B,Friday,48,79.651658768
DUDEN,B,Saturday,54,196.413793103
DUDEN,B,Saturday,48,185.336734694
DUNANT,B,Sunday,66,216.238738739
DUNANT,B,Sunday,45,217.587209302
DUNANT,B,Monday,66,110.365881033
DUNANT,B,Monday,45,108.582959641
DUNANT,B,Tuesday,66,122.047283702
DUNANT,B,Tuesday,45,114.928
DUNANT,B,Wednesday,66,105.862116992
DUNANT,B,Wednesday,45,112.351079137
DUNANT,B,Thursday,66,100.178970917
DUNANT,B,Thursday,45,107.887733888
DUNANT,B,Friday,66,101.223776224
DUNANT,B,Friday,45,96.664502165
DUNANT,B,Saturday,66,211.916844350
DUNANT,B,Saturday,45,172.868632708
DUNETTE,B,Sunday,42,154.132773109
DUNETTE,B,Monday,42,140.153664303
DUNETTE,B,Tuesday,42,128.607377049
DUNETTE,B,Wednesday,42,131.618991794
DUNETTE,B,Thursday,42,120.809792844
DUNETTE,B,Friday,42,116.052532833
DUNETTE,B,Saturday,42,109.032218092
DUYSBURGH,B,Sunday,88,220.192513369
DUYSBURGH,B,Monday,88,169.809815951
DUYSBURGH,B,Tuesday,88,151.766666667
DUYSBURGH,B,Wednesday,88,131.845659164
DUYSBURGH,B,Thursday,88,147.612440191
DUYSBURGH,B,Friday,88,135.129464286
DUYSBURGH,B,Saturday,88,194.542986425
EDDY MERCKX,B,Sunday,74,293.775362319
EDDY MERCKX,B,Monday,74,161.573195876
EDDY MERCKX,B,Tuesday,74,166.764356436
EDDY MERCKX,B,Wednesday,74,144.685792350
EDDY MERCKX,B,Thursday,74,152.207547170
EDDY MERCKX,B,Friday,74,152.204255319
EDDY MERCKX,B,Saturday,74,153.818181818
EDDY MERCKX,M,Sunday,5,153.992987377
EDDY MERCKX,M,Monday,5,79.596620132
EDDY MERCKX,M,Tuesday,5,85.867910448
EDDY MERCKX,M,Wednesday,5,75.385654886
EDDY MERCKX,M,Thursday,5,74.564174894
EDDY MERCKX,M,Friday,5,76.747058824
EENENS,B,Sunday,59,261.331896552
EENENS,B,Monday,59,114.775510204
EENENS,B,Tuesday,59,138.165322581
EENENS,B,Wednesday,59,108.309644670
EENENS,B,Thursday,59,116.460431655
EENENS,B,Friday,59,121.607142857
EENENS,B,Saturday,59,207.136531365
EGGERGAT,B,Monday,98,216.846473029
EGGERGAT,B,Tuesday,98,208.067741935
EGGERGAT,B,Wednesday,98,183.238493724
EGGERGAT,B,Thursday,98,181.395480226
EGGERGAT,B,Friday,98,172.027027027
EGGERGAT,B,Saturday,98,160.743055556
EGIDE VAN OPHEM,B,Monday,98,229.895131086
EGIDE VAN OPHEM,B,Tuesday,98,199.763005780
EGIDE VAN OPHEM,B,Wednesday,98,174.326996198
EGIDE VAN OPHEM,B,Thursday,98,197.281407035
EGIDE VAN OPHEM,B,Friday,98,167.890052356
EGIDE VAN OPHEM,B,Saturday,98,156.183246073
EGIDE VAN OPHEM,T,Sunday,97,241.776735460
EGIDE VAN OPHEM,T,Sunday,4,138.223420647
EGIDE VAN OPHEM,T,Monday,97,107.131067961
EGIDE VAN OPHEM,T,Monday,4,75.798611111
EGIDE VAN OPHEM,T,Tuesday,97,101.411463664
EGIDE VAN OPHEM,T,Tuesday,4,81.103869654
EGIDE VAN OPHEM,T,Wednesday,97,80.747787611
EGIDE VAN OPHEM,T,Wednesday,4,73.119766310
EGIDE VAN OPHEM,T,Thursday,97,72.914682540
EGIDE VAN OPHEM,T,Thursday,4,70.702941176
EGIDE VAN OPHEM,T,Friday,97,77.847222222
EGIDE VAN OPHEM,T,Friday,4,75.163833076
EGIDE VAN OPHEM,T,Saturday,97,205.059936909
EGIDE VAN OPHEM,T,Saturday,4,130.307692308
EGLANTIERS,T,Sunday,39,247.470119522
EGLANTIERS,T,Monday,39,98.702970297
EGLANTIERS,T,Tuesday,39,107.611111111
EGLANTIERS,T,Wednesday,39,106.232604374
EGLANTIERS,T,Thursday,39,96.372340426
EGLANTIERS,T,Friday,39,97.480916031
EGLANTIERS,T,Saturday,39,152.8
EGLISE ST-ANTOINE,T,Sunday,81,173.591054313
EGLISE ST-ANTOINE,T,Monday,81,73.042213884
EGLISE ST-ANTOINE,T,Tuesday,81,87.615469613
EGLISE ST-ANTOINE,T,Wednesday,81,73.422647528
EGLISE ST-ANTOINE,T,Thursday,81,75.712719298
EGLISE ST-ANTOINE,T,Friday,81,69.531100478
EGLISE ST-ANTOINE,T,Saturday,81,137.650602410
EGLISE ST-JULIEN,B,Sunday,34,192.011494253
EGLISE ST-JULIEN,B,Monday,34,94.969211823
EGLISE ST-JULIEN,B,Tuesday,34,105.103773585
EGLISE ST-JULIEN,B,Wednesday,34,109.125683060
EGLISE ST-JULIEN,B,Thursday,34,81.428240741
EGLISE ST-JULIEN,B,Friday,34,91.305084746
EGLISE ST-JULIEN,B,Saturday,34,174.405034325
EGLISE WEZEMBEEK,B,Monday,77,203.214285714
EGLISE WEZEMBEEK,B,Tuesday,77,199.330578512
EGLISE WEZEMBEEK,B,Wednesday,77,129.037037037
EGLISE WEZEMBEEK,B,Thursday,77,198.509090909
EGLISE WEZEMBEEK,B,Friday,77,219.340425532
ELBERS,B,Sunday,87,229.345991561
ELBERS,B,Monday,87,110.291965567
ELBERS,B,Tuesday,87,112.336059480
ELBERS,B,Wednesday,87,107.942857143
ELBERS,B,Thursday,87,107.4
ELBERS,B,Friday,87,98.166926677
ELBERS,B,Saturday,87,216.637236084
ELEPHANT,B,Sunday,86,193.439393939
ELEPHANT,B,Monday,86,147.892857143
ELEPHANT,B,Tuesday,86,157.621495327
ELEPHANT,B,Wednesday,86,162.496688742
ELEPHANT,B,Thursday,86,169.106976744
ELEPHANT,B,Friday,86,172.519230769
ELEPHANT,B,Saturday,86,196.258899676
ELISABETH,M,Sunday,6,204.760869565
ELISABETH,M,Sunday,2,146.941293532
ELISABETH,M,Monday,6,173.369230769
ELISABETH,M,Monday,2,110.733845170
ELISABETH,M,Tuesday,6,164.496219931
ELISABETH,M,Tuesday,2,109.581575246
ELISABETH,M,Wednesday,6,100.098755187
ELISABETH,M,Wednesday,2,98.954173486
ELISABETH,M,Thursday,6,107.602427921
ELISABETH,M,Thursday,2,98.662878788
ELISABETH,M,Friday,6,100.486196319
ELISABETH,M,Friday,2,93.791245791
ELOY,B,Sunday,78,172.536585366
ELOY,B,Monday,78,107.209944751
ELOY,B,Tuesday,78,104.076502732
ELOY,B,Wednesday,78,93.650406504
ELOY,B,Thursday,78,74.638095238
ELOY,B,Friday,78,84
ELOY,B,Saturday,78,151.817460317
EMILE DELVA,B,Sunday,88,230.613333333
EMILE DELVA,B,Sunday,53,193.413010590
EMILE DELVA,B,Monday,88,142.851332398
EMILE DELVA,B,Monday,53,115.928770950
EMILE DELVA,B,Tuesday,88,141.897087379
EMILE DELVA,B,Tuesday,53,116.260083449
EMILE DELVA,B,Wednesday,88,124.950773558
EMILE DELVA,B,Wednesday,53,110.805719921
EMILE DELVA,B,Thursday,88,121.395209581
EMILE DELVA,B,Thursday,53,109.037974684
EMILE DELVA,B,Friday,88,141.347438753
EMILE DELVA,B,Friday,53,102.681672026
EMILE DELVA,B,Saturday,88,188.882352941
EMILE DELVA,B,Saturday,53,192.881889764
EMPAIN,T,Sunday,8,201.973076923
EMPAIN,T,Monday,8,100.305060241
EMPAIN,T,Tuesday,8,114.986024845
EMPAIN,T,Wednesday,8,108.037527594
EMPAIN,T,Thursday,8,96.803609342
EMPAIN,T,Friday,8,90.597368421
EMPAIN,T,Saturday,8,179.339019190
ENGELAND,B,Sunday,60,224.462633452
ENGELAND,B,Sunday,43,205.256559767
ENGELAND,B,Monday,70,171.404899135
ENGELAND,B,Monday,60,133.698776758
ENGELAND,B,Monday,43,167.064150943
ENGELAND,B,Tuesday,70,168.803514377
ENGELAND,B,Tuesday,60,130.0752
ENGELAND,B,Tuesday,43,177.161064426
ENGELAND,B,Wednesday,70,155.915032680
ENGELAND,B,Wednesday,60,140.749455338
ENGELAND,B,Wednesday,43,145.151873767
ENGELAND,B,Thursday,70,155.391167192
ENGELAND,B,Thursday,60,128.373860182
ENGELAND,B,Thursday,43,165.457386364
ENGELAND,B,Friday,70,159.093548387
ENGELAND,B,Friday,60,132.933333333
ENGELAND,B,Friday,43,148.461111111
ENGELAND,B,Saturday,60,267.261398176
ENGELAND,B,Saturday,43,174.636942675
ENGELAND,T,Sunday,51,172.288032454
ENGELAND,T,Monday,51,94.583897667
ENGELAND,T,Tuesday,51,101.273549359
ENGELAND,T,Wednesday,51,103.355675676
ENGELAND,T,Thursday,51,107.817919075
ENGELAND,T,Friday,51,91.336650083
ENGELAND,T,Saturday,51,169.082508251
ENNEPETAL,B,Sunday,47,248.038461538
ENNEPETAL,B,Monday,47,154.544117647
ENNEPETAL,B,Tuesday,47,165.445065177
ENNEPETAL,B,Wednesday,47,165.985673352
ENNEPETAL,B,Thursday,47,152.143939394
ENNEPETAL,B,Friday,47,152.082397004
ENNEPETAL,B,Saturday,47,163.254847645
ENTREPOT,B,Sunday,88,213.464037123
ENTREPOT,B,Sunday,86,174.764091858
ENTREPOT,B,Monday,88,145.620641562
ENTREPOT,B,Monday,86,150.723436323
ENTREPOT,B,Monday,57,161.815273478
ENTREPOT,B,Tuesday,88,156.136322049
ENTREPOT,B,Tuesday,86,176.761538462
ENTREPOT,B,Tuesday,57,154.442986054
ENTREPOT,B,Wednesday,88,140.973561431
ENTREPOT,B,Wednesday,86,159.952104499
ENTREPOT,B,Wednesday,57,161.507886435
